Column1,name,ジャンル,その他ジャンル,都道府県,住所,電話番号,最寄り駅,Googleマップ,ウェブサイト,Twitter,Facebook,Instagram,normalized_name,name_count_norm,is_chain
94.0,たまりば,居酒屋・ダイニングバー,,東京都,東京都中央区日本橋馬喰町1-12-111F,0.0,馬喰町駅,https://maps.app.goo.gl/GXxAQBSqm3VfJTty9,,https://twitter.com/tamariba12?s=09,,,たまりば,1.0,False
96.0,VESPERA（ベスペラ）,ベジ・ヴィーガン,,東京都,東京都文京区千駄木3-44-1,0.0,千駄木,https://goo.gl/maps/yAFZegK6Dc8VXZ266,https://vegvespera.wordpress.com/,,,https://instagram.com/vespera_tokyo?igshid=18hexki9coqo,VESPERA,1.0,False
97.0,Linio（リニーオ）,ベジ・ヴィーガン,,東京都,東京都新宿区市谷台町4-1ニシオハイツ1F,333538070.0,曙橋駅,https://goo.gl/maps/VpDHLLHTNweL4Ddm6,https://peraichi.com/landing_pages/view/linio#section-37,,https://instagram.com/linio3515/?hl=ja,,Linio,2.0,False
98.0,鯛塩そば灯花,ラーメン・つけ麺,ラーメン,東京都,東京都新宿区舟町12-13石原ビル1階,333543303.0,四谷三丁目,"https://maps.google.com/maps?ll=35.693685,139.720248&z=14&t=m&hl=ja&gl=US&mapclient=embed&cid=11979948880723359657",,,,,鯛塩そば灯花,2.0,False
99.0,ごはんや今日,和食,,東京都,東京都江東区三好１丁目７−１４,0.0,清澄白河駅,https://goo.gl/maps/UrdQnP8FR4EAMEHj9,,,,https://instagram.com/gohanya_kyo/,ごはんや今日,1.0,False
100.0,お肉屋けいすけ三男坊,焼肉,,東京都,東京都渋谷区広尾5-2-25HONGOKUビルB1F,334462929.0,広尾駅,https://goo.gl/maps/J2C3ej4v3B3gv72BA,https://onikuya-keisuke3.com/,,https://www.facebook.com/onikuya.keisuke3/,https://instagram.com/onikuya_keisuke3/,お肉屋けいすけ三男坊,1.0,False
101.0,四谷ふく,和食,,東京都,東京都新宿区四谷4-28-8　パルトビル105,333561948.0,新宿御苑前駅,https://goo.gl/maps/cYi9x4BmwDhP3uMZA,http://www.yotsuya-fuku.com/index.html,,https://facebook.com/%E5%9B%9B%E8%B0%B7%E3%81%B5%E3%81%8F-219873001370732/,,四谷ふく,2.0,False
103.0,京紫灯花繚乱,ラーメン・つけ麺,ラーメン,東京都,東京都新宿区四谷4-7小林ビル1F,333572221.0,新宿御苑,"https://maps.google.com/maps?ll=35.687336,139.71644&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%96%B0%E5%AE%BF%E5%8C%BA%E5%9B%9B%E8%B0%B74-7%20%E5%B0%8F%E6%9E%97%E3%83%93%E3%83%AB1F",,,,,京紫灯花繚乱,2.0,False
104.0,ターンテーブル,イタリアン,,東京都,東京都渋谷区神泉町10-3,334617722.0,神泉駅,https://goo.gl/maps/cewzNNfPwgdhzvWL7,http://turntable.jp/,,,,ターンテーブル,1.0,False
105.0,ビストロコージー,洋食,,東京都,東京都渋谷区初台1丁目7-6,333703587.0,初台駅,https://goo.gl/maps/FEXc921kgpgkPPjC6,,,,https://www.instagram.com/bistrocozy/?hl=ja,ビストロコージー,2.0,False
106.0, ワインバーエム(wine bar M),ビストロ・ワインバー,,東京都,東京都渋谷区恵比寿西1-3-5アルス恵比寿メイクス2F,334641788.0,恵比寿駅,https://g.page/winebarm?share,https://www.wine-m.jp/,https://twitter.com/WinebarM_A_K,https://facebook.com/winebarm/,https://instagram.com/winebarm/,ワインバーエム,1.0,False
107.0,昇龍,中華料理,,東京都,東京都渋谷区代々木4丁目6-4,333704889.0,参宮橋駅,https://goo.gl/maps/75y4aVcd5fsGci5j9,,,,,昇龍,2.0,False
108.0,晴れときどき・・・,居酒屋・ダイニングバー,,東京都,東京都中野区東中野4-26-10,333713777.0,東中野駅,https://goo.gl/maps/r9DNpUmKirovZWM1A,,,https://facebook.com/haleten.y.y?pnref=story,https://www.instagram.com/haretokidokitententen/?hl=ja,晴れときどき・・・,2.0,False
110.0,nano,居酒屋・ダイニングバー,,東京都,東京都新宿区西新宿5-10-14小野木ビルB1F,333797701.0,西新宿五丁目駅,https://goo.gl/maps/6WTX3k78MeJzGefM7,https://www.nano-tokyo.com/,,,,nano,2.0,False
111.0,うさぎ,ラーメン・つけ麺,,東京都,東京都渋谷区神泉町8-13　アーガス霜田ビル103,334644111.0,渋谷駅,https://goo.gl/maps/2fW2WJfd9xKg6mCt6,,https://twitter.com/ramen_usagi,,,うさぎ,1.0,False
112.0,オリエントスパゲティ,イタリアン,,東京都,東京都中野区新井1-23-22第2樋口ビル1階,333871445.0,中野駅,https://goo.gl/maps/5xAQZD9Mg3KF2tDR7,,,,,オリエントスパゲティ,2.0,False
113.0,南印度ダイニング,カレー,,東京都,東京都中野区新井1-23-23,333880373.0,中野駅,https://goo.gl/maps/GvE3gPUbexkoFNEi7,,,,,南印度ダイニング,2.0,False
114.0,vinon winestand&deli,ワインバー,,東京都,東京都大田区北千束3-26-12諸星ビルB1F,0.0,大岡山駅,https://goo.gl/maps/fGTMGvoGvp7xfr21A,https://vinon-winestanddeli.business.site,,https://facebook.com/vinon.winestand.deli/,https://instagram.com/vinon_oookayama/,vinon winestand&deli,1.0,False
115.0,粉屋時次郎,お好み焼き・もんじゃ焼き,,東京都,東京都杉並区西荻北3-1-6,333959211.0,西荻窪駅,https://goo.gl/maps/TrCNqZTrdTBBDdwYA,,,,,粉屋時次郎,2.0,False
116.0,中国食酒房　まつもと,中華料理,,東京都,東京都杉並区西荻北3-22-22,333970539.0,西荻窪駅,https://goo.gl/maps/dpDGQoxkdu63aF9u5,,,,,中国食酒房 まつもと,2.0,False
117.0,うな藤,うなぎ,,東京都,東京都杉並区今川4-8-7グリーンパレス今川1F,333979174.0,荻窪駅,https://goo.gl/maps/TmcvFJoSWC9EtsK98,https://goo.gl/maps/TmcvFJoSWC9EtsK98,,,https://instagram.com/unahuji_honten?igshid=g6fu4nabd1mz,うな藤,2.0,False
118.0,自然派インド料理　ナタラジ,カレー,,東京都,東京都杉並区荻窪５丁目３０−６B1F,333985108.0,荻窪駅,https://goo.gl/maps/3jQs2JJRbqaAWVL57,,,,,自然派インド料理 ナタラジ,2.0,False
119.0,台湾料理 光春,台湾料理,,東京都,東京都世田谷区代沢2-45-9飛田ビル1Ｆ,334650749.0,池ノ上駅,https://goo.gl/maps/D1sKtoEFfBoU5HHr8,http://koushun.com,,https://facebook.com/koushun.page/,https://instagram.com/koushun_taiwan/,台湾料理 光春,1.0,False
120.0,南国酒家 原宿本店（本館）,中華料理,,東京都,東京都渋谷区神宮前6-35-3コープオリンピア内　（本館）,334000031.0,原宿駅,https://goo.gl/maps/tyhp7ntoYzeEv4re8,https://nangokusyuka.co.jp/news/detail.php?cd=110,,,,南国酒家 原宿,2.0,False
121.0,イルテアトリーノダサローネ,イタリアン,,東京都,東京都港区南青山7丁目11-5HOUSE7115B1F,334005077.0,広尾駅,https://goo.gl/maps/GBMhP8E4MX25sKcY6,http://www.ilteatrino.jp/,,https://facebook.com/ilteatrinodasalone/,https://instagram.com/ilteatrinodasalone/,イルテアトリーノダサローネ,1.0,False
122.0,AMOH'S BAR,バー,,東京都,東京都港区南青山5-5-20,334005531.0,,https://goo.gl/maps/kZbRd4GfJ5BBMWrW9,,,,,AMOH'S BAR,2.0,False
123.0,ひちょう,中華料理,,東京都,東京都港区南青山3-7-3,334021413.0,外苑前駅,https://goo.gl/maps/TESBwQUKSRDUqUzK8,https://s.tabelog.com/tokyo/A1306/A130602/13064170/top_amp/,,,,ひちょう,2.0,False
124.0,六本木　福鮨,寿司,,東京都,東京都港区六本木5-7-8,334024116.0,六本木駅,https://goo.gl/maps/qaCoWdmUJGKwLdDP8,http://www.roppongifukuzushi.com/,,https://www.facebook.com/roppongifukuzushi1917/,https://www.instagram.com/roppongifukuzushi,六本木 福鮨,2.0,False
125.0,中国家庭料理　北斗　青山店,中華料理,,東京都,東京都港区北青山３－５－１７,334030078.0,表参道駅,https://goo.gl/maps/zsdbv8VKBrVvdk7G8,https://r.gnavi.co.jp/g055601/,,https://www.facebook.com/%E5%8C%97%E6%96%97-%E9%9D%92%E5%B1%B1%E5%BA%97-239468826643797/?modal=admin_todo_tour,https://www.instagram.com/hokuto_aoyama/,中国家庭料理 北斗,2.0,False
126.0,FORT MARKET,イタリアン,,東京都,東京都世田谷区三軒茶屋2-11-24サンタワーズA・2階,0.0,三軒茶屋駅,https://g.page/FORTMARKET?share,https://www.fortmarket.jp/,,https://facebook.com/FORTMARKET/,https://fortmarket.jp/,FORT MARKET,1.0,False
127.0,ワインビストロ　アンフォラ,フレンチ,,東京都,東京都渋谷区千駄ヶ谷1-7-122F,334050208.0,千駄ヶ谷駅,https://g.page/amphora-sendagaya?share,https://tabelog.com/tokyo/A1309/A130901/13098227/,,,,ワインビストロ アンフォラ,2.0,False
129.0,青山　雅灯,和食,,東京都,東京都渋谷区神宮前5−51−6テラアシオス青山B1F,334060990.0,表参道駅,"https://www.google.co.jp/maps/@35.6628376,139.707587,17z/data=!3m1!4b1!4m2!7m1!2e1?hl=ja",http://www.gatou.com,,https://instagram.com/aoyamagatou/,,青山 雅灯,2.0,False
130.0,恵比寿魚竹,和食,,東京都,東京都渋谷区東2-24-6魚竹ビル1階,334061657.0,恵比寿駅,https://goo.gl/maps/jQANQvj1zCLiJaJ8A,,,,,恵比寿魚竹,2.0,False
131.0,ひごの屋　青山本店,焼き鳥,焼き鳥、とり料理,東京都,東京都港区北青山３−１２−７カプリース青山２F,334061766.0,表参道駅,https://g.page/higonoya?share,https://g.page/higonoya?share,https://twitter.com/higonoya?s=20,https://instagram.com/higonoya/,,ひごの屋 青山,2.0,False
132.0,ハブモアカレー,カレー,,東京都,東京都港区北青山3-12-7カプリース青山地下1階,334077001.0,表参道駅,https://g.page/havemorecurry?share,https://havemorecurry.jp/,https://twitter.com/havemorecurry,https://instagram.com/havemorecurry/,,ハブモアカレー,2.0,False
133.0,KOSO CAFE BIORISE,ベジ・ヴィーガン,,東京都,東京都渋谷区東3-25-3ライオンズプラザ恵比寿１F,334093405.0,恵比寿駅,https://goo.gl/maps/X1Hmcf887UhegEFH7,https://www.ko-so-cafe.jp/,,https://instagram.com/ko.so.cafe/,,KOSO CAFE BIORISE,2.0,False
134.0,サンバレーホテル,カレー,,東京都,東京都世田谷区上馬１丁目１５−１０オリエント三軒茶屋ハウス,0.0,三軒茶屋駅,https://maps.google.com/?cid=13805608412507996404,https://tabelog.com/tokyo/A1317/A131706/13195313/,https://twitter.com/SunvalleyHotel,,https://instagram.com/sunvalleyhotel/,サンバレーホテル,1.0,False
135.0,夕-seki-,和食,,東京都,東京都世田谷区三軒茶屋２丁目５５−１２ライオンズマンション101世田谷区,334127550.0,三軒茶屋駅,https://maps.google.com/?cid=10488168997227088487,https://sangenjaya-seki.gorp.jp/,,,,夕-seki-,2.0,False
136.0,HarunAtsu Café,中華料理,,東京都,東京都大田区南雪谷2丁目11-24,368833758.0,雪が谷大塚駅,https://goo.gl/maps/UXq1iQnAuPW8ZaJc6,https://harunatsu-cafe.business.site/?utm_source=gmb&utm_medium=referral,,https://www.instagram.com/harunatsucafe/?hl=ja,,HarunAtsu Café,2.0,False
137.0,イルピアット カチャトラ,イタリアン,,東京都,東京都世田谷区下馬2-34-12,334188980.0,三軒茶屋駅,https://goo.gl/maps/j2ooSaYfzduxqDkH8,http://ilpiatto-tokyo.jp,,,,イルピアット カチャトラ,2.0,False
138.0,下北線路街 空き地,カフェレストラン,,東京都,東京都世田谷区北沢2-33-12,0.0,下北沢駅,https://goo.gl/maps/AJya8u7u5fzjsUj49,https://senrogai.com/akichi,,https://facebook.com/shimokita.senrogai/,https://instagram.com/senrogai/,下北線路街 空き地,1.0,False
139.0,極楽汁麺 百麺,ラーメン・つけ麺,ラーメン,東京都,東京都世田谷区桜3-18-9,334201273.0,桜新町,"https://maps.google.com/maps?ll=35.639992,139.634286&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92156-0053%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA%E6%A1%9C%EF%BC%93%E4%B8%81%E7%9B%AE%EF%BC%91%EF%BC%98%E2%88%92%EF%BC%99",,,,,極楽汁麺 百麺,2.0,False
140.0,久弥,和食,,東京都,東京都世田谷区桜丘2-29-21稲荷ビル101,334203492.0,千歳船橋駅,https://goo.gl/maps/TUiBDukZ7FeNgBKs9,https://753hisaya.jimdofree.com/,,https://753hisaya.jimdofree.com/,,久弥,1.0,False
141.0,Bistro Rigole （ビストロ リゴレ）,フレンチ,,東京都,東京都世田谷区三軒茶屋2-24-16,334246177.0,三軒茶屋駅,https://goo.gl/maps/DW5v92Dn9NHWReLs9,https://www.rigole.me,,https://instagram.com/bistrorigole/,,Bistro Rigole,2.0,False
142.0,シュマン,フレンチ,,東京都,東京都港区赤坂2-17-7赤坂溜池タワーアネックス,335683344.0,溜池山王駅,https://goo.gl/maps/NfQExH4WB3BzKsEx5,http://www.chemins.jp/,https://twitter.com/Chemins2002,https://www.facebook.com/chemins.jp/,,シュマン,2.0,False
143.0,ヨウケル舎,カフェレストラン,カフェランチとケーキ,東京都,東京都世田谷区経堂4-7-8,334292255.0,千歳船橋駅,https://goo.gl/maps/EaSxPYMhvp3Dk4jJA,,,https://instagram.com/yokel_sya?igshid=hylh02bsel1t,,ヨウケル舎,2.0,False
144.0,yuzuki,定食・食堂,,東京都,東京都世田谷区北沢2-33-6グリーンテラス2F,0.0,下北沢駅,https://g.page/yuzuki_shimokita?share,,,,https://instagram.com/yuzuki_shimokita/?hl=ja,yuzuki,1.0,False
145.0,ワイン食堂 ジョイーレ,イタリアン,,東京都,東京都墨田区江東橋4-29-14小峯ビル　１Ｆ,336310141.0,錦糸町駅,https://maps.app.goo.gl/VK43HZBx7he1hvVR8,https://r.gnavi.co.jp/b094000/,,https://facebook.com/%E3%82%A4%E3%82%BF%E3%83%AA%E3%82%A2%E9%A3%9F%E5%A0%82-%E3%82%B8%E3%83%A7%E3%82%A4%E3%83%BC%E3%83%AC-327873800619021/,https://instagram.com/gioire_kinshicho?igshid=8bzs9v53c6oq,ワイン食堂 ジョイーレ,2.0,False
146.0,ドリームファクトリー,イタリアン,,東京都,東京都港区浜松町１丁目１８−８,334316830.0,浜松町駅,https://goo.gl/maps/B3i86rZ9EmXCdrX68,https://pizza-df.com/,,,,ドリームファクトリー,2.0,False
147.0,江戸前つけ麺サスケ,ラーメン・つけ麺,つけ麺,東京都,東京都港区浜松町２ー４−１世界貿易センタービルB1F,334321880.0,田町,"https://maps.google.com/maps?ll=35.655865,139.75667&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E6%B8%AF%E5%8C%BA%E6%B5%9C%E6%9D%BE%E7%94%BA%EF%BC%92%E3%83%BC%EF%BC%94%E2%88%92%EF%BC%91%20%E4%B8%96%E7%95%8C%E8%B2%BF%E6%98%93%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%93%E3%83%ABB1F",,,,,江戸前つけ麺サスケ,2.0,False
148.0,Curry Punje,カレー,,東京都,東京都豊島区池袋3丁目21-13　池袋ファインコート,0.0,池袋駅,https://goo.gl/maps/WBU35fncjQrMvjn39,,https://twitter.com/CurryPunje,,,Curry Punje,1.0,False
149.0,リゴレッティーノ,イタリアン,,東京都,東京都世田谷区宮坂3-12-8地下1階,334391786.0,経堂駅,https://goo.gl/maps/cnrQpEQ3TzomuZyw7,www.rigolettino.com,https://twitter.com/yuichi_imamura,https://instagram.com/rigo.imamura,,リゴレッティーノ,2.0,False
150.0,LA GODAILLE ラゴダーユ,フレンチ,ビストロ,東京都,東京都世田谷区世田谷4丁目2-12,334396668.0,松陰神社前駅,https://goo.gl/maps/SCyTCbA2eLfwXX477,https://lagodaille.tumblr.com,,https://instagram.com/la_godaille/,,LA GODAILLE ラゴダーユ,2.0,False
151.0,イタリア料理ジータ　GITA世田谷,イタリアン,,東京都,東京都世田谷区桜3-2-10桜クリーンキャッスル101,334398876.0,経堂駅,https://goo.gl/maps/noHu3CDSWzGd4Lc29,http://gita-setagaya.com/,https://twitter.com/gita_setagaya,https://www.instagram.com/gita_setagaya/,,イタリア料理ジータ GITA世田谷,2.0,False
152.0,鳥亭,和食,,東京都,東京都港区白金3丁目1-2白金GNビル1F,334402321.0,白金高輪,https://goo.gl/maps/B7XZtSkjEETKYUxm7,,,,,鳥亭,2.0,False
153.0,Vegan Factory (Kitchen雪花),ベジ・ヴィーガン,,東京都,東京都江戸川区江戸川6-47-18,0.0,葛西駅,https://goo.gl/maps/gUHQ2GSQvr3i6M8F7,https://minne.com/@veganfactory,,https://facebook.com/veganfactoryjapan/,https://instagram.com/veganfactory.yuka/,Vegan Factory,1.0,False
154.0,天婦羅 蔵前いせや,天ぷら,,東京都,東京都台東区蔵前4-37-9,338665870.0,蔵前駅,https://maps.app.goo.gl/CJU2n4DGi8vrrEFf6,https://ameblo.jp/tensando/entry-12586668228.html,,https://www.facebook.com/kuramaeiseya/,,天婦羅 蔵前いせや,2.0,False
155.0,日乃家,和食,天ぷら屋,東京都,東京都港区三田5-20-5,334415394.0,白金高輪,,https://m.facebook.com/hinoya.washoku/,,,https://www.instagram.com/hino_ya/,日乃家,2.0,False
156.0,鬼わそと,焼き鳥,,東京都,東京都港区白金２丁目２−４,334415729.0,白金高輪駅,https://goo.gl/maps/1wpwdz4qTpoHhMb46,,,https://www.facebook.com/oniwasoto.shirokane/,https://www.instagram.com/oniwasoto.yakitori/,鬼わそと,2.0,False
157.0,魚鈴,魚介・海鮮料理,,東京都,東京都港区白金1丁目8-11,334426618.0,白金高輪,https://goo.gl/maps/Si2vE9mU6x6udGt1A,,,,,魚鈴,2.0,False
158.0,花すし,寿司,,東京都,東京都港区白金3-1-2,334441717.0,白金高輪,https://goo.gl/maps/8rmJim1aXGydjHVC8,,,,,花すし,2.0,False
159.0,花わさび 縁,和食,寿司,東京都,東京都渋谷区恵比寿1-8-7三恵8ビル6階,334445410.0,恵比寿駅,https://maps.app.goo.gl/QcTZdvawDiJYF7qE6,https://hanawasabi.tokyo/,,https://facebook.com/hanawasabi.enishi,,花わさび 縁,2.0,False
160.0,餃子酒場　赤坂よ志多　本郷三丁目店,餃子,,東京都,東京都文京区本郷2-40-18本郷協同ビル4階,338683839.0,本郷三丁目駅,https://maps.app.goo.gl/hTayKmFyAy1oW7M79,,,http://facebook.com/saketogyouza/,,餃子酒場 赤坂よ志多,2.0,False
161.0,イタリアンバルFUMO DUE,イタリアン,,東京都,東京都品川区東五反田1-11-5バルミー五反田2F,334458335.0,五反田駅,https://goo.gl/maps/8SBtDxG6HncZaxHYA,,https://mobile.twitter.com/bardifumo,,,イタリアンバルFUMO DUE,2.0,False
163.0,沖縄ダイニング さんさん,和食,,東京都,東京都港区高輪3-22-8,334459833.0,品川駅,https://goo.gl/maps/NFdwG77K4WB5Ertx9,,,,,沖縄ダイニング さんさん,2.0,False
164.0,ひとやすみ　かわばた,和食,,東京都,東京都港区白金1-25-32,334462588.0,白金高輪,https://goo.gl/maps/Aa9xrCfrEeMqxDH38,,,,,ひとやすみ かわばた,2.0,False
165.0,Energy CAFE,カフェレストラン,,東京都,東京都港区白金1-7-3,334470550.0,白金高輪,https://goo.gl/maps/kA3Tk1ebaBC2UaND7,,,,,Energy CAFE,2.0,False
166.0,PUERTO五反田,タイ料理,,東京都,東京都品川区東五反田1-16-10光美ビル地下1階,334477164.0,五反田駅,https://maps.app.goo.gl/Enr4HFABe9kZig7k7,,,,,PUERTO五反田,2.0,False
167.0,La Sosta（ラ ソスタ）,イタリアン,,東京都,東京都港区白金台5-13-14白金台the1000B1F,334478934.0,白金台駅,https://goo.gl/maps/pRZ15dx4HmPUsPNC7,https://instagram.com/ristorante_lasosta,,https://facebook.com/illuogodiristorantelasosta,,La Sosta,2.0,False
168.0,グリルハンター,ステーキ・ハンバーグ,,東京都,東京都豊島区東池袋１丁目４０−９第８９東京ビルB1,339877110.0,池袋駅,https://goo.gl/maps/NgPq4EfReUF8C4Ue9,https://tabelog.com/tokyo/A1305/A130501/13037061/,https://twitter.com/Grillhunter1,,,グリルハンター,1.0,False
169.0,イル ボッカローネ,イタリアン,,東京都,東京都渋谷区恵比寿1-15-9,334491430.0,恵比寿駅,https://goo.gl/maps/aWUD4UUJLSTbmt6R6,,,https://facebook.com/ilboccalone.tokyo,https://instagram.com/ilboccalone_official/,イル ボッカローネ,2.0,False
170.0,ピワン（piwang）,カレー,,東京都,東京都武蔵野市吉祥寺本町2-14-7吉祥ビル,0.0,吉祥寺駅,https://goo.gl/maps/pgJnyncwFPqGfrCJ8,http://piwang.jp/,https://twitter.com/piwang_curry?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://facebook.com/piwangcurry/,https://instagram.com/piwaang/,ピワン,1.0,False
171.0,Picasso BAR & KITCHEN,イタリアン,,東京都,東京都新宿区百人町１丁目２３−２１２階,353300481.0,大久保駅,https://g.page/picasso1?share,http://1999picasso.com/,https://twitter.com/picasso_pcs,https://facebook.com/1999picasso/,https://instagram.com/picasso_pcs/,Picasso BAR & KITCHEN,2.0,False
172.0,カフェグレース,カフェレストラン,,東京都,東京都港区三田2-17-29,334547392.0,三田駅,https://goo.gl/maps/jz1ev9V4KqtSuwaW9,,,,,カフェグレース,2.0,False
173.0,gallo四谷,居酒屋・ダイニングバー,焼き鳥,東京都,東京都新宿区四谷三丁目9-18慶和ビル2階,353414550.0,四谷三丁目駅,https://goo.gl/maps/NQj5eKTCL5UEq4cH7,,,https://www.facebook.com/yotuyasantyoume.gallo?ref=stream,,gallo四谷,2.0,False
174.0,中華そばむらさき山,ラーメン・つけ麺,ラーメン,東京都,東京都港区芝5-23-8,334558966.0,田町,"https://maps.google.com/maps?ll=35.647939,139.746157&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92108-0014%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%8A%9D%EF%BC%95%E4%B8%81%E7%9B%AE%EF%BC%92%EF%BC%93%E2%88%92%EF%BC%98",,,,,中華そばむらさき山,2.0,False
